fecha,source,medium,campaign,eventos,usuarios,sesiones,pageviews,nuevos_usuarios
20251015,m.facebook.com,referral,(referral),5,1,1,2,1
20251015,l.instagram.com,referral,(referral),4,1,1,1,1
20251015,facebook,paid,Yap_Conversiones_Julio 2025,4,1,1,1,0
20251015,facebook,cpl,trafico_SegurosYap,3,1,1,1,0
20251015,google,cpc,auto-tradicional,2,1,1,1,0
20251015,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,35,3,5,21,0
20251015,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,11,1,2,4,0
20251015,facebook,paid,YAP_Alcance_Septiembre2025,37,12,12,11,11
20251015,gtc.com.gt,referral,(referral),78,4,6,32,4
20251015,google,organic,(organic),46,7,13,20,3
20251015,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,7719,1505,1692,3459,1091
20251015,google,cpc,SEARCH - YAP - BRAND,45,2,4,32,0
20251015,(direct),(none),(direct),606,71,88,262,43
20251015,youtube.com,referral,(referral),289,59,62,93,46
20251015,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,260,66,74,100,47
20251015,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,189,4,7,83,4
20251015,yap.com.gt,referral,(referral),178,27,27,57,25
20251015,tiktok,paid,yap-branding,1034,223,226,343,220
20251015,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,139,4,10,75,0
20251015,segurosgyt.com.gt,referral,(referral),96,1,5,48,0
20251015,facebook,paid,auto-por-kilometro,90,21,22,25,20
20251015,facebook,paid,Yap_Conversiones_Octubre 2025,79,16,16,30,16
20251015,Data Not Available,Data Not Available,(cross-network),77,13,15,39,10
20251015,bing,organic,(organic),72,2,2,27,0
20251015,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,68,1,3,47,0
20251015,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,167,10,12,78,9
20251016,facebook,paid,YAP_Alcance_Septiembre2025,24,7,7,7,7
20251016,meta,paid,yap-convertion,22,4,4,7,4
20251016,facebook,paid,YAP_Alcance_Agosto2025,20,6,6,6,6
20251016,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,17,5,5,7,0
20251016,bing,organic,(organic),14,1,1,8,0
20251016,meta,paid,auto-por-kilometro,6,2,2,2,0
20251016,meta,paid,yap-branding,12,4,4,4,4
20251016,tagassistant.google.com,referral,(referral),8,1,2,3,0
20251016,googleads.g.doubleclick.net,referral,(referral),4,1,1,1,1
20251016,meta,paid,matriz-contenido,2,1,1,1,0
20251016,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,25,6,8,14,0
20251016,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,12,1,2,9,0
20251016,segurosgyt.com.gt,referral,(referral),26,1,3,15,0
20251016,lm.facebook.com,referral,(referral),5,1,1,3,0
20251016,gtc.com.gt,referral,(referral),45,5,8,17,3
20251016,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,7433,1462,1645,3264,1038
20251016,tiktok,paid,yap-branding,937,244,248,261,241
20251016,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,27,3,3,15,0
20251016,(direct),(none),(direct),511,67,79,234,39
20251016,yap.com.gt,referral,(referral),246,36,39,80,33
20251016,youtube.com,referral,(referral),237,54,58,78,40
20251016,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,327,80,88,129,67
20251016,facebook,paid,auto-por-kilometro,170,37,38,53,36
20251016,facebook,paid,Yap_Conversiones_Octubre 2025,134,24,25,52,22
20251016,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,105,14,17,39,14
20251016,google,organic,(organic),93,7,8,34,4
20251016,Data Not Available,Data Not Available,(cross-network),54,10,11,26,7
20251016,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,171,15,16,74,14
20251017,google,cpc,Prly_Search_Marca_NOV,10,1,2,4,0
20251017,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,31,7,7,16,0
20251017,meta,paid,yap-branding,24,8,8,8,8
20251017,Data Not Available,Data Not Available,(cross-network),17,4,5,7,2
20251017,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,10,2,3,4,0
20251017,adwords,ppc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,9,3,3,3,3
20251017,google,cpc,auto-tradicional,2,1,1,1,0
20251017,tiktok.com,referral,(referral),7,1,2,2,1
20251017,chatgpt.com,referral,(referral),6,1,1,2,1
20251017,meta,paid,auto-por-kilometro,4,2,2,2,0
20251017,meta,paid,auto-tradicional,4,1,1,2,0
20251017,search,paid,yap-branding,3,1,1,1,1
20251017,bing,organic,(organic),33,2,2,13,1
20251017,search,paid,auto-por-kilometro,7,1,1,3,0
20251017,facebook,paid,YAP_Alcance_Agosto2025,38,12,12,12,12
20251017,gtc.com.gt,referral,(referral),37,4,4,15,2
20251017,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,334,36,37,123,35
20251017,facebook,paid,YAP_Alcance_Septiembre2025,39,12,12,12,12
20251017,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,7569,1503,1659,3408,1040
20251017,tiktok,paid,yap-branding,806,208,214,227,205
20251017,(direct),(none),(direct),533,53,69,234,29
20251017,youtube.com,referral,(referral),306,66,70,100,51
20251017,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,275,70,76,108,49
20251017,yap.com.gt,referral,(referral),239,27,28,76,27
20251017,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,143,2,5,103,0
20251017,google,organic,(organic),142,17,29,47,14
20251017,segurosgyt.com.gt,referral,(referral),141,2,6,77,1
20251017,facebook,paid,auto-por-kilometro,139,33,34,45,32
20251017,facebook,paid,Yap_Conversiones_Octubre 2025,59,10,11,19,10
20251017,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,41,1,1,27,0
20251017,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,168,10,15,72,9
20251018,meta,paid,yap-convertion,7,1,1,2,1
20251018,gtc.com.gt,referral,(referral),7,1,2,4,0
20251018,tiktok.com,referral,(referral),8,2,2,2,2
20251018,google,organic,(organic),16,3,3,9,1
20251018,meta,paid,yap-branding,12,4,4,4,4
20251018,google,cpc,Prly_Search_Categoría_NOV,6,1,3,3,0
20251018,google,cpc,YAP_AutoTradicional Temporalidades_Search_Leads_SG,8,1,1,5,0
20251018,adwords,ppc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,6,2,2,2,2
20251018,google,cpc,SEARCH - YAP - AUTO - BRAND,2,1,1,1,0
20251018,search,paid,yap-convertion,4,1,1,1,1
20251018,meta,paid,auto-tradicional,3,1,1,1,0
20251018,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,3,1,1,1,0
20251018,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,3,1,1,1,0
20251018,display,paid,yap-branding,3,1,1,1,1
20251018,google,cpc,YAP_MotoKM_Search_Leads_Enero2025_HC,2,1,1,1,0
20251018,search,paid,planes-yap,4,1,1,1,1
20251018,facebook.com,referral,(referral),18,3,3,6,3
20251018,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,26,6,7,13,0
20251018,accounts.google.com,referral,(referral),26,1,2,18,1
20251018,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,7624,1509,1668,3364,1102
20251018,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,22,1,1,10,0
20251018,youtube.com,referral,(referral),262,61,67,75,46
20251018,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,248,60,64,97,50
20251018,(direct),(none),(direct),246,54,58,108,35
20251018,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,190,9,12,92,3
20251018,yap.com.gt,referral,(referral),114,15,15,38,15
20251018,tiktok,paid,yap-branding,691,172,179,198,170
20251018,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,93,12,13,40,9
20251018,Data Not Available,Data Not Available,(cross-network),40,7,8,20,4
20251018,facebook,paid,YAP_Alcance_Septiembre2025,37,11,11,11,11
20251018,meta,paid,auto-por-kilometro,36,3,3,17,0
20251018,facebook,paid,Yap_Conversiones_Octubre 2025,35,7,7,11,7
20251018,facebook,paid,YAP_Alcance_Agosto2025,27,8,8,9,8
20251018,facebook,paid,auto-por-kilometro,104,28,28,28,27
20251019,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,21,6,9,11,0
20251019,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,21,1,2,14,0
20251019,gtc.com.gt,referral,(referral),20,1,1,9,1
20251019,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,12,3,4,6,1
20251019,tiktok.com,referral,(referral),12,3,3,3,3
20251019,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,12,2,2,4,2
20251019,adwords,ppc,YAP_Display_Remarketing_Septiembre2025_SG,8,2,2,2,2
20251019,adwords,ppc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,9,3,3,3,3
20251019,facebook,cpl,trafico_SegurosYap,7,2,2,4,0
20251019,accounts.google.com,referral,(referral),6,1,1,4,0
20251019,search,paid,planes-yap,4,1,1,2,1
20251019,meta,paid,auto-por-kilometro,4,1,1,1,0
20251019,search,paid,yap-branding,9,3,3,3,3
20251019,meta,paid,yap-branding,23,7,7,7,7
20251019,facebook,paid,YAP_Alcance_Septiembre2025,42,13,13,13,13
20251019,facebook,paid,YAP_Alcance_Agosto2025,48,15,15,15,15
20251019,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,32,2,3,20,0
20251019,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,8276,1598,1774,3485,1177
20251019,tiktok,paid,yap-branding,772,197,204,226,193
20251019,facebook,paid,auto-por-kilometro,288,31,35,89,30
20251019,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,276,63,72,111,49
20251019,youtube.com,referral,(referral),284,63,63,88,52
20251019,yap.com.gt,referral,(referral),147,18,18,57,17
20251019,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,131,10,10,62,9
20251019,Data Not Available,Data Not Available,(cross-network),89,15,18,44,14
20251019,facebook,paid,Yap_Conversiones_Octubre 2025,60,10,10,22,10
20251019,google,organic,(organic),49,3,3,23,1
20251019,(direct),(none),(direct),225,51,57,81,32
20251020,adwords,ppc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,9,3,3,3,3
20251020,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,15,4,4,6,0
20251020,meta,paid,auto-por-kilometro,2,1,1,1,0
20251020,l.instagram.com,referral,(referral),10,2,2,4,2
20251020,search,paid,yap-branding,9,3,3,3,3
20251020,meta,paid,yap-branding,17,5,5,5,4
20251020,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,5,2,2,2,0
20251020,tiktok.com,referral,(referral),4,1,1,1,1
20251020,48b02eb0c710e6a0678a9303167e711a.safeframe.googlesyndication.com,referral,(referral),4,1,1,1,1
20251020,search,paid,planes-yap,3,1,1,1,1
20251020,google,cpc,YAP_AutoTradicional_Search_Leads_Enero2025_HC,2,1,1,1,0
20251020,facebook,paid,YAP_Alcance_Septiembre2025,6,2,2,2,2
20251020,google,cpc,Prly_Search_Marca_NOV,19,2,3,7,0
20251020,gtc.com.gt,referral,(referral),42,2,2,16,2
20251020,facebook,paid,YAP_Alcance_Agosto2025,23,7,7,7,7
20251020,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,23,4,8,9,0
20251020,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,7940,1653,1814,3397,1153
20251020,tiktok,paid,yap-branding,753,182,188,227,182
20251020,(direct),(none),(direct),298,45,50,128,31
20251020,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,247,58,67,99,44
20251020,youtube.com,referral,(referral),375,82,85,127,59
20251020,yap.com.gt,referral,(referral),99,14,15,28,14
20251020,facebook,paid,auto-por-kilometro,91,23,23,28,22
20251020,Data Not Available,Data Not Available,(cross-network),71,15,16,32,12
20251020,google,organic,(organic),40,5,5,16,3
20251020,facebook,paid,Yap_Conversiones_Octubre 2025,36,9,9,13,9
20251020,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,146,13,15,59,12
20251021,tiktok.com,referral,(referral),11,2,2,4,2
20251021,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,15,3,4,6,0
20251021,facebook,paid,YAP_Alcance_Agosto2025,13,4,4,4,4
20251021,accounts.google.com,referral,(referral),12,1,1,7,1
20251021,meta,paid,yap-convertion,12,2,2,6,1
20251021,selfadjust.bdeo.es,referral,(referral),6,1,1,1,1
20251021,meta,paid,matriz-contenido,3,1,1,1,0
20251021,search,paid,auto-por-kilometro,5,1,2,1,0
20251021,meta,paid,auto-por-kilometro,4,1,1,2,0
20251021,fb,cpc,Seguro auto kilometraje - New Users,4,1,1,1,0
20251021,google,cpc,SEARCH - YAP - COMPETITORS,3,1,1,1,0
20251021,display,paid,yap-branding,3,1,1,1,1
20251021,meta,paid,yap-branding,18,5,5,5,5
20251021,facebook,paid,YAP_Alcance_Septiembre2025,6,2,2,2,2
20251021,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,19,3,5,8,0
20251021,lm.facebook.com,referral,(referral),26,2,2,7,2
20251021,tiktok,paid,yap-branding,684,164,168,201,162
20251021,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,1950,445,497,810,232
20251021,m.facebook.com,referral,(referral),30,6,6,12,6
20251021,(direct),(none),(direct),595,48,70,271,28
20251021,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,367,10,13,141,3
20251021,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,315,38,40,134,37
20251021,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,186,48,56,81,28
20251021,google,organic,(organic),157,11,15,77,5
20251021,yap.com.gt,referral,(referral),210,31,35,68,27
20251021,segurosgyt.com.gt,referral,(referral),138,1,4,70,0
20251021,google,cpc,SEARCH - YAP - AUTO - BRAND,134,1,1,36,0
20251021,gtc.com.gt,referral,(referral),125,5,5,54,5
20251021,youtube.com,referral,(referral),67,17,17,23,11
20251021,Data Not Available,Data Not Available,(cross-network),49,5,6,22,2
20251021,facebook,paid,Yap_Conversiones_Octubre 2025,31,5,5,13,5
20251021,facebook,paid,auto-por-kilometro,156,35,38,46,34
20251022,meta,paid,yap-convertion,12,3,3,5,1
20251022,facebook,paid,Yap_Conversiones_Mayo 2025,2,1,1,1,0
20251022,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,22,1,1,15,0
20251022,Data Not Available,Data Not Available,(cross-network),21,5,5,9,3
20251022,facebook,paid,YAP_Alcance_Septiembre2025,18,3,3,9,3
20251022,accounts.google.com,referral,(referral),11,1,2,6,0
20251022,gtc.com.gt,referral,(referral),27,2,2,11,2
20251022,meta,paid,auto-tradicional,4,1,1,2,0
20251022,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,4,1,1,2,0
20251022,google,cpc,YAP_AutoKM AO_Search_Leads_Enero2025_SG,3,1,1,1,0
20251022,adwords,ppc,YAP_Display_Remarketing_Septiembre2025_SG,3,1,1,1,1
20251022,tagassistant.google.com,referral,(referral),3,1,1,1,0
20251022,facebook,paid,Yap_Conversiones_Octubre 2025,7,2,2,2,1
20251022,facebook,paid,YAP_Alcance_Agosto2025,32,10,10,10,10
20251022,youtube.com,referral,(referral),68,17,17,19,14
20251022,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,57,4,4,28,1
20251022,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,1872,424,470,770,229
20251022,(direct),(none),(direct),648,36,49,328,18
20251022,tiktok,paid,yap-branding,351,90,90,96,90
20251022,facebook,paid,auto-por-kilometro,297,49,52,86,45
20251022,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,247,34,38,86,32
20251022,meta,paid,yap-branding,34,10,10,10,10
20251022,yap.com.gt,referral,(referral),215,30,33,64,26
20251022,segurosgyt.com.gt,referral,(referral),118,1,4,66,0
20251022,meta,paid,auto-por-kilometro,113,3,4,46,0
20251022,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,90,25,27,37,14
20251022,google,cpc,SEARCH - YAP - AUTO - BRAND,74,1,2,44,0
20251022,google,organic,(organic),244,7,9,125,4
20251023,facebook,paid,YAP_Alcance_Septiembre2025,28,7,7,9,7
20251023,meta,paid,yap-branding,19,6,6,6,6
20251023,facebook,paid,YAP_Alcance_Agosto2025,15,5,5,5,5
20251023,bing,organic,(organic),15,2,2,6,2
20251023,facebook,cpl,trafico_SegurosYap,15,2,2,9,0
20251023,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,8,2,2,3,0
20251023,meta,paid,auto-por-kilometro,10,3,3,3,0
20251023,l.facebook.com,referral,(referral),8,1,1,3,1
20251023,l.instagram.com,referral,(referral),5,1,1,2,1
20251023,search,paid,yap-convertion,4,1,1,1,1
20251023,Data Not Available,Data Not Available,(cross-network),32,6,7,14,3
20251023,tiktok,paid,yap-branding,15,4,4,5,3
20251023,tagassistant.google.com,referral,(referral),2,1,1,0,0
20251023,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,35,1,1,21,1
20251023,gtc.com.gt,referral,(referral),53,3,4,21,2
20251023,google,organic,(organic),39,6,7,15,2
20251023,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,1936,438,469,781,254
20251023,(direct),(none),(direct),470,27,44,227,12
20251023,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,315,26,27,114,24
20251023,google,cpc,SEARCH - YAP - AUTO - BRAND,183,1,3,114,0
20251023,facebook,paid,auto-por-kilometro,265,55,55,82,51
20251023,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,152,6,8,70,3
20251023,segurosgyt.com.gt,referral,(referral),101,1,3,54,0
20251023,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,88,29,31,37,9
20251023,youtube.com,referral,(referral),78,17,19,23,12
20251023,google,cpc,YAP_AutoKM AO_Search_Leads_Enero2025_SG,71,3,4,40,0
20251023,yap.com.gt,referral,(referral),167,21,22,53,21
20251024,tiktok,paid,yap-branding,19,5,5,5,5
20251024,facebook,paid,Yap_Conversiones_Octubre 2025,20,3,3,7,3
20251024,meta,paid,yap-branding,20,6,6,6,6
20251024,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,19,1,1,12,1
20251024,l.facebook.com,referral,(referral),6,1,1,3,0
20251024,facebook,paid,YAP_Alcance_Agosto2025,24,8,8,8,7
20251024,l.instagram.com,referral,(referral),5,1,1,2,1
20251024,google,cpc,YAP_AutoKM AO_Search_Leads_Enero2025_SG,4,2,2,1,0
20251024,facebook,paid,YAP_Alcance_Septiembre2025,4,1,1,1,1
20251024,meta,paid,auto-por-kilometro,2,1,1,1,0
20251024,google,cpc,YAP_AutoTradicional_PMax_Leads_Abril2025_SG,2,1,1,2,0
20251024,meta,paid,matriz-contenido,5,1,1,2,0
20251024,google,cpc,SEARCH - YAP - AUTO - BRAND,31,1,1,23,0
20251024,meta,paid,yap-convertion,3,1,1,1,0
20251024,bing,organic,(organic),35,1,1,24,0
20251024,Data Not Available,Data Not Available,(cross-network),33,3,3,17,2
20251024,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,2158,404,445,749,235
20251024,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,229,12,14,110,11
20251024,facebook,paid,auto-por-kilometro,206,49,50,60,45
20251024,yap.com.gt,referral,(referral),186,26,29,56,24
20251024,segurosgyt.com.gt,referral,(referral),186,1,4,81,0
20251024,(direct),(none),(direct),506,32,44,248,22
20251024,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,107,3,3,71,0
20251024,youtube.com,referral,(referral),98,23,24,30,18
20251024,google,organic,(organic),63,9,9,25,8
20251024,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,51,16,16,21,6
20251024,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,36,1,1,20,0
20251024,gtc.com.gt,referral,(referral),127,2,5,55,2
20251025,facebook,paid,YAP_Alcance_Septiembre2025,26,8,8,8,8
20251025,meta,paid,matriz-contenido,3,1,1,1,0
20251025,google,cpc,YAP_AutoKM_Display_Remarketing_Febrero2025_SG,5,1,1,2,0
20251025,search,paid,auto-por-kilometro,7,2,2,2,2
20251025,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,10,1,1,7,0
20251025,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,13,4,4,5,0
20251025,facebook,paid,YAP_Alcance_Agosto2025,18,6,6,6,6
20251025,meta,paid,yap-branding,22,7,7,7,7
20251025,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,24,5,5,9,3
20251025,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,43,14,15,17,5
20251025,meta,paid,auto-por-kilometro,3,1,1,1,0
20251025,Data Not Available,Data Not Available,(cross-network),48,8,8,24,5
20251025,google,organic,(organic),46,6,7,23,4
20251025,facebook,paid,auto-por-kilometro,190,36,37,60,34
20251025,yap.com.gt,referral,(referral),153,22,23,47,22
20251025,(direct),(none),(direct),145,19,21,57,13
20251025,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,1810,392,420,742,255
20251025,gtc.com.gt,referral,(referral),85,3,6,36,3
20251025,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,57,5,5,27,5
20251025,facebook,paid,Yap_Conversiones_Octubre 2025,51,6,6,17,6
20251025,youtube.com,referral,(referral),98,23,24,29,19
20251026,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,2,1,1,1,0
20251026,selfadjust.bdeo.es,referral,(referral),4,1,1,2,0
20251026,fb,cpc,Seguro auto kilometraje - New Users,4,1,1,1,0
20251026,facebook,paid,YAP_Alcance_Septiembre2025,7,2,2,3,2
20251026,meta,paid,auto-por-kilometro,10,2,2,6,0
20251026,tiktok,paid,yap-branding,18,5,5,5,4
20251026,google,cpc,YAP_Auto Moto_Search_Branding_Septiembre 2025_SG,19,3,3,9,2
20251026,facebook,paid,Yap_Conversiones_Octubre 2025,23,5,5,8,4
20251026,google,cpc,YAP_AutoKM_Search_Leads_Octubre2025_SG,31,4,5,11,4
20251026,facebook,paid,YAP_Alcance_Agosto2025,33,10,10,10,10
20251026,meta,paid,yap-branding,32,10,10,10,10
20251026,gtc.com.gt,referral,(referral),39,5,5,15,4
20251026,google,organic,(organic),56,4,4,30,2
20251026,(direct),(none),(direct),77,13,15,34,11
20251026,youtube.com,referral,(referral),91,21,24,26,19
20251026,google,cpc,YAP_Display_Remarketing_Septiembre2025_SG,97,29,31,38,19
20251026,yap.com.gt,referral,(referral),111,17,17,33,16
20251026,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,118,2,2,64,0
20251026,facebook,paid,auto-por-kilometro,253,61,62,77,55
20251026,google,cpc,YAP_Auto Moto_DemandGen_Branding_Septiembre 2025_SG,1838,390,425,766,245
20251026,Data Not Available,Data Not Available,(cross-network),36,8,9,15,4
20251027,facebook,paid,Yap_Conversiones_Octubre 2025,17,4,4,6,3
20251027,google,cpc,YAP_AutoKM AO_Search_Leads_Enero2025_SG,11,2,3,5,0
20251027,google,cpc,YAP_AutoKM_Search_Leads_Enero2025_SG,8,1,1,3,0
20251027,google,cpc,auto-por-kilometro,5,1,1,1,1
20251027,meta,paid,matriz-contenido,5,2,2,2,0
20251027,fb,cpc,Seguro auto kilometraje - New Users,2,1,1,1,0
20251027,facebook,cpl,trafico_SegurosYap,3,1,1,1,0
20251027,google,cpc,YAP_AutoTradicional_Display_Remarketing_Febrero2025_SG,3,1,1,1,0
20251027,google,cpc,auto-tradicional,2,1,1,1,0
20251027,google,cpc,YAP_AutoKM_PMax_Leads_Abril2025_SG,18,3,5,9,0
20251027,tiktok,paid,yap-branding,4,1,1,1,1
20251027,Data Not Available,Data Not Available,(cross-network),19,5,6,8,2
